# Init-related string xrefs in switchd
# Format: STRING @ string_addr  used in FUNCTION @ entry_addr  (size, type)

  "    -V: Display switchd version information.\n"              @ 0x1131859c   in FUN_10007a04              @ 0x10007a04 (size=244)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: (%s)\n"                                            @ 0x113a1a14   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: %8s   took %10d usec\n"                            @ 0x113a1a24   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: %8s   took %10d usec\n"                            @ 0x113a1a24   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
  "bcm_init: %8s   took %10d usec\n"                            @ 0x113a1a24   in FUN_104f0b7c              @ 0x104f0b7c (size=7700)
