# Interesting strings from switchd
0x113ca06c    "CMIC_GP_OUT_EN"
0x113ca07c    "CMIC_GP_INT_TYPE"
0x113ca090    "CMIC_GP_INT_DE"
0x113ca0a0    "CMIC_GP_INT_EDGE"
0x113ca0b4    "CMIC_GP_INT_MSK"
0x113ca0c4    "CMIC_GP_INT_STAT"
0x113ca0d8    "CMIC_GP_INT_MSTAT"
0x113ca0ec    "CMIC_GP_INT_CLR"
0x113ca0fc    "CMIC_GP_AUX_SEL"
0x113ca10c    "CMIC_GP_INIT_VAL"
0x113ca120    "CMIC_GP_PAD_RES"
0x113ca130    "CMIC_GP_RES_EN"
0x113ca140    "CMIC_GP_TEST_INPUT"
0x113ca154    "CMIC_GP_TEST_OUTPUT"
0x113ca168    "CMIC_GP_TEST_ENABLE"
0x113ca17c    "CMIC_GP_PRB_ENABLE"
0x113ca190    "CMIC_GP_PRB_OE"
0x113ca1a0    "CMIC_UART0_RBR_THR_DLL"
0x113ca1b8    "CMIC_UART0_DLH_IER"
0x113ca1cc    "CMIC_UART0_IIR_FCR"
0x113ca1e0    "CMIC_UART0_LCR"
0x113ca1f0    "CMIC_UART0_MCR"
0x113ca200    "CMIC_UART0_LSR"
0x113ca210    "CMIC_UART0_MSR"
0x113ca220    "CMIC_UART0_SCR"
0x113ca230    "CMIC_UART0_LPDLL"
0x113ca244    "CMIC_UART0_LPDLH"
0x113ca258    "CMIC_UART0_SRBR_STHR"
0x113ca270    "CMIC_UART0_FAR"
0x113ca280    "CMIC_UART0_TFR"
0x113ca290    "CMIC_UART0_RFW"
0x113ca2a0    "CMIC_UART0_USR"
0x113ca2b0    "CMIC_UART0_TFL"
0x113ca2c0    "CMIC_UART0_RFL"
0x113ca2d0    "CMIC_UART0_SRR"
0x113ca2e0    "CMIC_UART0_SRTS"
0x113ca2f0    "CMIC_UART0_SBCR"
0x113ca300    "CMIC_UART0_SDMAM"
0x113ca314    "CMIC_UART0_SFE"
0x113ca324    "CMIC_UART0_SRT"
0x113ca334    "CMIC_UART0_STET"
0x113ca344    "CMIC_UART0_HTX"
0x113ca354    "CMIC_UART0_DMASA"
0x113ca368    "CMIC_UART0_CPR"
0x113ca378    "CMIC_UART0_UCV"
0x113ca388    "CMIC_UART0_CTR"
0x113ca398    "CMIC_UART1_RBR_THR_DLL"
0x113ca3b0    "CMIC_UART1_DLH_IER"
0x113ca3c4    "CMIC_UART1_IIR_FCR"
0x113ca3d8    "CMIC_UART1_LCR"
0x113ca3e8    "CMIC_UART1_MCR"
0x113ca3f8    "CMIC_UART1_LSR"
0x113ca408    "CMIC_UART1_MSR"
0x113ca418    "CMIC_UART1_SCR"
0x113ca428    "CMIC_UART1_LPDLL"
0x113ca43c    "CMIC_UART1_LPDLH"
0x113ca450    "CMIC_UART1_SRBR_STHR"
0x113ca468    "CMIC_UART1_FAR"
0x113ca478    "CMIC_UART1_TFR"
0x113ca488    "CMIC_UART1_RFW"
0x113ca498    "CMIC_UART1_USR"
0x113ca4a8    "CMIC_UART1_TFL"
0x113ca4b8    "CMIC_UART1_RFL"
0x113ca4c8    "CMIC_UART1_SRR"
0x113ca4d8    "CMIC_UART1_SRTS"
0x113ca4e8    "CMIC_UART1_SBCR"
0x113ca4f8    "CMIC_UART1_SDMAM"
0x113ca50c    "CMIC_UART1_SFE"
0x113ca51c    "CMIC_UART1_SRT"
0x113ca52c    "CMIC_UART1_STET"
0x113ca53c    "CMIC_UART1_HTX"
0x113ca54c    "CMIC_UART1_DMASA"
0x113ca560    "CMIC_UART1_CPR"
0x113ca570    "CMIC_UART1_UCV"
0x113ca580    "CMIC_UART1_CTR"
0x113ca590    "CMIC_COMMON_SCHAN_CTRL"
0x113ca5a8    "CMIC_COMMON_SCHAN_ACK_DATA_BEAT_COUNT"
0x113ca5d0    "CMIC_COMMON_SCHAN_ERR"
0x113ca5e8    "CMIC_COMMON_SCHAN_MESSAGE0"
0x113ca604    "CMIC_COMMON_SCHAN_MESSAGE"
0x113ca620    "CMIC_COMMON_SCHAN_MESSAGE1"
0x113ca63c    "CMIC_COMMON_SCHAN_MESSAGE2"
0x113ca658    "CMIC_COMMON_SCHAN_MESSAGE3"
0x113ca674    "CMIC_COMMON_SCHAN_MESSAGE4"
0x113ca690    "CMIC_COMMON_SCHAN_MESSAGE5"
0x113ca6ac    "CMIC_COMMON_SCHAN_MESSAGE6"
0x113ca6c8    "CMIC_COMMON_SCHAN_MESSAGE7"
0x113ca6e4    "CMIC_COMMON_SCHAN_MESSAGE8"
0x113ca700    "CMIC_COMMON_SCHAN_MESSAGE9"
0x113ca71c    "CMIC_COMMON_SCHAN_MESSAGE10"
0x113ca738    "CMIC_COMMON_SCHAN_MESSAGE11"
0x113ca754    "CMIC_COMMON_SCHAN_MESSAGE12"
0x113ca770    "CMIC_COMMON_SCHAN_MESSAGE13"
0x113ca78c    "CMIC_COMMON_SCHAN_MESSAGE14"
0x113ca7a8    "CMIC_COMMON_SCHAN_MESSAGE15"
0x113ca7c4    "CMIC_COMMON_SCHAN_MESSAGE16"
0x113ca7e0    "CMIC_COMMON_SCHAN_MESSAGE17"
0x113ca7fc    "CMIC_COMMON_SCHAN_MESSAGE18"
0x113ca818    "CMIC_COMMON_SCHAN_MESSAGE19"
0x113ca834    "CMIC_COMMON_SCHAN_MESSAGE20"
0x113ca850    "CMIC_COMMON_SCHAN_MESSAGE21"
0x113ca86c    "CMIC_COMMON_MIIM_PARAM"
0x113ca884    "CMIC_COMMON_MIIM_READ_DATA"
0x113ca8a0    "CMIC_COMMON_MIIM_ADDRESS"
0x113ca8bc    "CMIC_COMMON_MIIM_CTRL"
0x113ca8d4    "CMIC_COMMON_MIIM_STAT"
0x113ca8ec    "CMIC_SBUS_TIMEOUT"
0x113ca900    "CMIC_SBUS_RING_MAP_0_7"
0x113ca918    "CMIC_SBUS_RING_MAP_8_15"
0x113ca930    "CMIC_SBUS_RING_MAP_16_23"
0x113ca94c    "CMIC_SBUS_RING_MAP_24_31"
0x113ca968    "CMIC_SBUS_RING_MAP_32_39"
0x113ca984    "CMIC_SBUS_RING_MAP_40_47"
0x113ca9a0    "CMIC_SBUS_RING_MAP_48_55"
0x113ca9bc    "CMIC_SBUS_RING_MAP_56_63"
0x113ca9d8    "CMIC_STAT_DMA_PORT_TYPE_MAP_0"
0x113ca9f8    "CMIC_STAT_DMA_PORT_TYPE_MAP_1"
0x113caa18    "CMIC_STAT_DMA_PORT_TYPE_MAP_2"
0x113caa38    "CMIC_STAT_DMA_BLKNUM_MAP_4_0"
0x113caa58    "CMIC_STAT_DMA_BLKNUM_MAP_9_5"
0x113caa78    "CMIC_STAT_DMA_BLKNUM_MAP_14_10"
0x113caa98    "CMIC_STAT_DMA_BLKNUM_MAP_19_15"
0x113caab8    "CMIC_STAT_DMA_BLKNUM_MAP_24_20"
0x113caad8    "CMIC_STAT_DMA_BLKNUM_MAP_29_25"
0x113caaf8    "CMIC_STAT_DMA_BLKNUM_MAP_34_30"
0x113cab18    "CMIC_STAT_DMA_BLKNUM_MAP_39_35"
0x113cab38    "CMIC_STAT_DMA_BLKNUM_MAP_44_40"
0x113cab58    "CMIC_STAT_DMA_BLKNUM_MAP_49_45"
0x113cab78    "CMIC_STAT_DMA_BLKNUM_MAP_54_50"
0x113cab98    "CMIC_STAT_DMA_BLKNUM_MAP_59_55"
0x113cabb8    "CMIC_STAT_DMA_BLKNUM_MAP_64_60"
0x113cabd8    "CMIC_STAT_DMA_BLKNUM_MAP_69_65"
0x113cabf8    "CMIC_STAT_DMA_BLKNUM_MAP_74_70"
0x113cac18    "CMIC_STAT_DMA_BLKNUM_MAP_79_75"
0x113cac38    "CMIC_STAT_DMA_BLKNUM_MAP_84_80"
0x113cac58    "CMIC_STAT_DMA_BLKNUM_MAP_89_85"
0x113cac78    "CMIC_STAT_DMA_BLKNUM_MAP_94_90"
0x113cac98    "CMIC_STAT_DMA_BLKNUM_MAP_95"
0x113cacb4    "CMIC_STAT_DMA_ING_STATS_CFG"
0x113cacd0    "CMIC_STAT_DMA_EGR_STATS_CFG"
0x113cacec    "CMIC_STAT_DMA_MAC_STATS_CFG"
0x113cad08    "CMIC_STAT_DMA_PORTNUM_MAP_3_0"
0x113cad28    "CMIC_STAT_DMA_PORTNUM_MAP_7_4"
0x113cad48    "CMIC_STAT_DMA_PORTNUM_MAP_11_8"
0x113cad68    "CMIC_STAT_DMA_PORTNUM_MAP_15_12"
0x113cad88    "CMIC_STAT_DMA_PORTNUM_MAP_19_16"
0x113cada8    "CMIC_STAT_DMA_PORTNUM_MAP_23_20"
0x113cadc8    "CMIC_STAT_DMA_PORTNUM_MAP_27_24"
0x113cade8    "CMIC_STAT_DMA_PORTNUM_MAP_31_28"
0x113cae08    "CMIC_STAT_DMA_PORTNUM_MAP_35_32"
0x113cae28    "CMIC_STAT_DMA_PORTNUM_MAP_39_36"
0x113cae48    "CMIC_STAT_DMA_PORTNUM_MAP_43_40"
0x113cae68    "CMIC_STAT_DMA_PORTNUM_MAP_47_44"
0x113cae88    "CMIC_STAT_DMA_PORTNUM_MAP_51_48"
0x113caea8    "CMIC_STAT_DMA_PORTNUM_MAP_55_52"
0x113caec8    "CMIC_STAT_DMA_PORTNUM_MAP_59_56"
0x113caee8    "CMIC_STAT_DMA_PORTNUM_MAP_63_60"
0x113caf08    "CMIC_STAT_DMA_PORTNUM_MAP_67_64"
0x113caf28    "CMIC_STAT_DMA_PORTNUM_MAP_71_68"
0x113caf48    "CMIC_STAT_DMA_PORTNUM_MAP_75_72"
0x113caf68    "CMIC_STAT_DMA_PORTNUM_MAP_79_76"
0x113caf88    "CMIC_STAT_DMA_PORTNUM_MAP_83_80"
0x113cafa8    "CMIC_STAT_DMA_PORTNUM_MAP_87_84"
0x113cafc8    "CMIC_STAT_DMA_PORTNUM_MAP_91_88"
0x113cafe8    "CMIC_STAT_DMA_PORTNUM_MAP_95_92"
0x113cb008    "CMIC_SRAM_TM0_CONTROL"
0x113cb020    "CMIC_SRAM_TM1_CONTROL"
0x113cb038    "CMIC_SRAM_TM2_CONTROL"
0x113cb050    "CMICM_COMMON_CONFIG"
0x113cb064    "CMIC_MISC_CONTROL"
0x113cb078    "CMIC_MISC_STATUS"
0x113cb08c    "CMIC_SRAM_TM3_CONTROL"
0x113cb0a4    "CMIC_COMMON_PCIE_PIO_ENDIANESS"
0x113cb0c4    "CMIC_COMMON_UC0_PIO_ENDIANESS"
0x113cb0e4    "CMIC_COMMON_UC1_PIO_ENDIANESS"
0x113cb104    "CMIC_COMMON_SPI_PIO_ENDIANESS"
0x113cb124    "CMIC_COMMON_I2C_PIO_ENDIANESS"
0x113cb144    "CMIC_COMMON_RPE_PIO_ENDIANESS"
0x113cb164    "CMIC_PIO_MCS_ACCESS_PAGE"
0x113cb180    "CMIC_PCIE_CONFIG"
0x113cb194    "CMIC_UC0_CONFIG"
0x113cb1a4    "CMIC_UC1_CONFIG"
0x113cb1b4    "CMIC_PCIE_ERROR_STATUS"
0x113cb1cc    "CMIC_PCIE_ERROR_STATUS_CLR"
0x113cb1e8    "CMIC_SW_RST"
0x113cb1f4    "CMIC_CPS_RESET"
0x113cb204    "CMIC_DEV_REV_ID"
0x113cb214    "CMICM_REVID"
0x113cb234    "CMIC_OVERRIDE_STRAP"
0x113cb248    "CMIC_COMMON_BSPI_BIGENDIAN"
0x113cb264    "CMIC_COMMON_STRAP_STATUS_0"
0x113cb280    "CMIC_COMMON_STRAP_STATUS_1"
0x113cb29c    "CMIC_FSRF_STBY_CONTROL"
0x113cb2b4    "CMIC_PCIE_USERIF_TIMEOUT"
0x113cb2d0    "CMIC_PCIE_USERIF_STATUS"
0x113cb2e8    "CMIC_PCIE_USERIF_STATUS_CLR"
0x113cb304    "CMIC_PCIE_USERIF_STATUS_MASK"
0x113cb324    "CMIC_PCIE_USERIF_PURGE_CONTROL"
0x113cb344    "CMIC_PCIE_USERIF_PURGE_STATUS"
0x113cb364    "CMIC_SEMAPHORE_1"
0x113cb378    "CMIC_SEMAPHORE_1_SHADOW"
0x113cb390    "CMIC_SEMAPHORE_2"
0x113cb3a4    "CMIC_SEMAPHORE_2_SHADOW"
0x113cb3bc    "CMIC_SEMAPHORE_3"
0x113cb3d0    "CMIC_SEMAPHORE_3_SHADOW"
0x113cb3e8    "CMIC_SEMAPHORE_4"
0x113cb3fc    "CMIC_SEMAPHORE_4_SHADOW"
0x113cb414    "CMIC_SEMAPHORE_5"
0x113cb428    "CMIC_SEMAPHORE_5_SHADOW"
0x113cb440    "CMIC_SEMAPHORE_6"
0x113cb454    "CMIC_SEMAPHORE_6_SHADOW"
0x113cb46c    "CMIC_SEMAPHORE_7"
0x113cb480    "CMIC_SEMAPHORE_7_SHADOW"
0x113cb498    "CMIC_SEMAPHORE_8"
0x113cb4ac    "CMIC_SEMAPHORE_8_SHADOW"
0x113cb4c4    "CMIC_SEMAPHORE_9"
0x113cb4d8    "CMIC_SEMAPHORE_9_SHADOW"
0x113cb4f0    "CMIC_SEMAPHORE_10"
0x113cb504    "CMIC_SEMAPHORE_10_SHADOW"
0x113cb520    "CMIC_SEMAPHORE_11"
0x113cb534    "CMIC_SEMAPHORE_11_SHADOW"
0x113cb550    "CMIC_SEMAPHORE_12"
0x113cb564    "CMIC_SEMAPHORE_12_SHADOW"
0x113cb580    "CMIC_SEMAPHORE_13"
0x113cb594    "CMIC_SEMAPHORE_13_SHADOW"
0x113cb5b0    "CMIC_SEMAPHORE_14"
0x113cb5c4    "CMIC_SEMAPHORE_14_SHADOW"
0x113cb5e0    "CMIC_SEMAPHORE_15"
0x113cb5f4    "CMIC_SEMAPHORE_15_SHADOW"
0x113cb610    "CMIC_SEMAPHORE_16"
0x113cb624    "CMIC_SEMAPHORE_16_SHADOW"
0x113cb640    "CMIC_SEMAPHORE_17"
0x113cb654    "CMIC_SEMAPHORE_17_SHADOW"
0x113cb670    "CMIC_SEMAPHORE_18"
0x113cb684    "CMIC_SEMAPHORE_18_SHADOW"
0x113cb6a0    "CMIC_SEMAPHORE_19"
0x113cb6b4    "CMIC_SEMAPHORE_19_SHADOW"
0x113cb6d0    "CMIC_SEMAPHORE_20"
0x113cb6e4    "CMIC_SEMAPHORE_20_SHADOW"
0x113cb700    "CMIC_SEMAPHORE_21"
0x113cb714    "CMIC_SEMAPHORE_21_SHADOW"
0x113cb730    "CMIC_SEMAPHORE_22"
0x113cb744    "CMIC_SEMAPHORE_22_SHADOW"
0x113cb760    "CMIC_SEMAPHORE_23"
0x113cb774    "CMIC_SEMAPHORE_23_SHADOW"
0x113cb790    "CMIC_SEMAPHORE_24"
0x113cb7a4    "CMIC_SEMAPHORE_24_SHADOW"
0x113cb7c0    "CMIC_SEMAPHORE_25"
0x113cb7d4    "CMIC_SEMAPHORE_25_SHADOW"
0x113cb7f0    "CMIC_SEMAPHORE_26"
0x113cb804    "CMIC_SEMAPHORE_26_SHADOW"
0x113cb820    "CMIC_SEMAPHORE_27"
0x113cb834    "CMIC_SEMAPHORE_27_SHADOW"
0x113cb850    "CMIC_SEMAPHORE_28"
0x113cb864    "CMIC_SEMAPHORE_28_SHADOW"
0x113cb880    "CMIC_SEMAPHORE_29"
0x113cb894    "CMIC_SEMAPHORE_29_SHADOW"
0x113cb8b0    "CMIC_SEMAPHORE_30"
0x113cb8c4    "CMIC_SEMAPHORE_30_SHADOW"
0x113cb8e0    "CMIC_SEMAPHORE_31"
0x113cb8f4    "CMIC_SEMAPHORE_31_SHADOW"
0x113cb910    "CMIC_SEMAPHORE_32"
0x113cb924    "CMIC_SEMAPHORE_32_SHADOW"
0x113cb940    "CMIC_TS_FREQ_CTRL_LOWER"
0x113cb958    "CMIC_TS_FREQ_CTRL_UPPER"
0x113cb970    "CMIC_TS_TIME_CAPTURE_CTRL"
0x113cb98c    "CMIC_TS_INPUT_TIME_FIFO_TS"
0x113cb9a8    "CMIC_TS_INPUT_TIME_FIFO_ID"
0x113cb9c4    "CMIC_TS_CAPTURE_STATUS"
0x113cb9dc    "CMIC_TS_CAPTURE_STATUS_CLR"
0x113cb9f8    "CMIC_TS_FIFO_STATUS"
0x113cba0c    "CMIC_TS_GPIO_1_CTRL"
0x113cba20    "CMIC_TS_GPIO_1_UP_EVENT_CTRL"
0x113cba40    "CMIC_TS_GPIO_1_DOWN_EVENT_CTRL"
0x113cba60    "CMIC_TS_GPIO_2_CTRL"
0x113cba74    "CMIC_TS_GPIO_2_UP_EVENT_CTRL"
0x113cba94    "CMIC_TS_GPIO_2_DOWN_EVENT_CTRL"
0x113cbab4    "CMIC_TS_GPIO_3_CTRL"
0x113cbac8    "CMIC_TS_GPIO_3_UP_EVENT_CTRL"
0x113cbae8    "CMIC_TS_GPIO_3_DOWN_EVENT_CTRL"
0x113cbb08    "CMIC_TS_GPIO_4_CTRL"
0x113cbb1c    "CMIC_TS_GPIO_4_UP_EVENT_CTRL"
0x113cbb3c    "CMIC_TS_GPIO_4_DOWN_EVENT_CTRL"
0x113cbb5c    "CMIC_TS_GPIO_5_CTRL"
0x113cbb70    "CMIC_TS_GPIO_5_UP_EVENT_CTRL"
0x113cbb90    "CMIC_TS_GPIO_5_DOWN_EVENT_CTRL"
0x113cbbb0    "CMIC_TS_GPIO_6_CTRL"
0x113cbbc4    "CMIC_TS_GPIO_6_UP_EVENT_CTRL"
0x113cbbe4    "CMIC_TS_GPIO_6_DOWN_EVENT_CTRL"
0x113cbc04    "CMIC_TS_L1_CLK_RECOVERED_CLK_COUNT_CTRL"
0x113cbc2c    "CMIC_TS_L1_CLK_RECOVERED_CLK_BKUP_COUNT_CTRL"
0x113cbc5c    "CMIC_TS_LCPLL_CLK_COUNT_CTRL"
0x113cbc7c    "CMIC_BS_REF_CLK_GEN_CTRL"
0x113cbc98    "CMIC_TS_GPIO_1_OUTPUT_ENABLE"
0x113cbcb8    "CMIC_TS_GPIO_1_PHASE_ADJUST"
0x113cbcd4    "CMIC_TS_GPIO_2_OUTPUT_ENABLE"
0x113cbcf4    "CMIC_TS_GPIO_2_PHASE_ADJUST"
0x113cbd10    "CMIC_TS_GPIO_3_OUTPUT_ENABLE"
0x113cbd30    "CMIC_TS_GPIO_3_PHASE_ADJUST"
0x113cbd4c    "CMIC_TS_GPIO_4_OUTPUT_ENABLE"
0x113cbd6c    "CMIC_TS_GPIO_4_PHASE_ADJUST"
0x113cbd88    "CMIC_TS_GPIO_5_OUTPUT_ENABLE"
0x113cbda8    "CMIC_TS_GPIO_5_PHASE_ADJUST"
0x113cbdc4    "CMIC_TS_GPIO_6_OUTPUT_ENABLE"
0x113cbde4    "CMIC_TS_GPIO_6_PHASE_ADJUST"
0x113cbe00    "CMIC_BS_CONFIG"
0x113cbe10    "CMIC_BS_CLK_CTRL"
0x113cbe24    "CMIC_BS_HEARTBEAT_CTRL"
0x113cbe3c    "CMIC_BS_HEARTBEAT_UP_DURATION"
0x113cbe5c    "CMIC_BS_HEARTBEAT_DOWN_DURATION"
0x113cbe7c    "CMIC_BS_OUTPUT_TIME_0"
0x113cbe94    "CMIC_BS_OUTPUT_TIME_1"
0x113cbeac    "CMIC_BS_OUTPUT_TIME_2"
0x113cbec4    "CMIC_BS_INPUT_TIME_0"
0x113cbedc    "CMIC_BS_INPUT_TIME_1"
0x113cbef4    "CMIC_BS_INPUT_TIME_2"
0x113cbf0c    "CMIC_BS_INITIAL_CRC"
0x113cbf20    "CMIC_TIMESYNC_COUNTER_CONFIG_SELECT"
0x113cbf44    "CMIC_TIMESYNC_TS0_COUNTER_ENABLE"
0x113cbf68    "CMIC_TIMESYNC_TS0_FREQ_CTRL_FRAC"
0x113cbf8c    "CMIC_TIMESYNC_TS0_FREQ_CTRL_LOWER"
0x113cbfb0    "CMIC_TIMESYNC_TS0_FREQ_CTRL_UPPER"
0x113cbfd4    "CMIC_TIMESYNC_TS1_COUNTER_ENABLE"
0x113cbff8    "CMIC_TIMESYNC_TS1_FREQ_CTRL_FRAC"
0x113cc01c    "CMIC_TIMESYNC_TS1_FREQ_CTRL_LOWER"
0x113cc040    "CMIC_TIMESYNC_TS1_FREQ_CTRL_UPPER"
0x113cc064    "CMIC_TIMESYNC_TIME_CAPTURE_MODE"
0x113cc084    "CMIC_TIMESYNC_INPUT_TIME_FIFO_TS_LOWER"
0x113cc0ac    "CMIC_TIMESYNC_INPUT_TIME_FIFO_TS_UPPER"
0x113cc0d4    "CMIC_TIMESYNC_FIFO_STATUS"
0x113cc0f0    "CMIC_TIMESYNC_GPIO_0_CTRL"
0x113cc10c    "CMIC_TIMESYNC_GPIO_0_OUTPUT_ENABLE"
0x113cc130    "CMIC_TIMESYNC_GPIO_0_UP_EVENT_CTRL"
0x113cc154    "CMIC_TIMESYNC_GPIO_0_DOWN_EVENT_CTRL"
0x113cc17c    "CMIC_TIMESYNC_GPIO_0_PHASE_ADJUST_LOWER"
0x113cc1a4    "CMIC_TIMESYNC_GPIO_0_PHASE_ADJUST_UPPER"
0x113cc1cc    "CMIC_TIMESYNC_GPIO_0_INPUT_DIVISOR"
0x113cc1f0    "CMIC_TIMESYNC_GPIO_1_CTRL"
0x113cc20c    "CMIC_TIMESYNC_GPIO_1_OUTPUT_ENABLE"
0x113cc230    "CMIC_TIMESYNC_GPIO_1_UP_EVENT_CTRL"
0x113cc254    "CMIC_TIMESYNC_GPIO_1_DOWN_EVENT_CTRL"
0x113cc27c    "CMIC_TIMESYNC_GPIO_1_PHASE_ADJUST_LOWER"
0x113cc2a4    "CMIC_TIMESYNC_GPIO_1_PHASE_ADJUST_UPPER"
0x113cc2cc    "CMIC_TIMESYNC_GPIO_1_INPUT_DIVISOR"
0x113cc2f0    "CMIC_TIMESYNC_GPIO_2_CTRL"
0x113cc30c    "CMIC_TIMESYNC_GPIO_2_OUTPUT_ENABLE"
0x113cc330    "CMIC_TIMESYNC_GPIO_2_UP_EVENT_CTRL"
0x113cc354    "CMIC_TIMESYNC_GPIO_2_DOWN_EVENT_CTRL"
0x113cc37c    "CMIC_TIMESYNC_GPIO_2_PHASE_ADJUST_LOWER"
0x113cc3a4    "CMIC_TIMESYNC_GPIO_2_PHASE_ADJUST_UPPER"
0x113cc3cc    "CMIC_TIMESYNC_GPIO_2_INPUT_DIVISOR"
0x113cc3f0    "CMIC_TIMESYNC_GPIO_3_CTRL"
0x113cc40c    "CMIC_TIMESYNC_GPIO_3_OUTPUT_ENABLE"
0x113cc430    "CMIC_TIMESYNC_GPIO_3_UP_EVENT_CTRL"
0x113cc454    "CMIC_TIMESYNC_GPIO_3_DOWN_EVENT_CTRL"
0x113cc47c    "CMIC_TIMESYNC_GPIO_3_PHASE_ADJUST_LOWER"
0x113cc4a4    "CMIC_TIMESYNC_GPIO_3_PHASE_ADJUST_UPPER"
0x113cc4cc    "CMIC_TIMESYNC_GPIO_3_INPUT_DIVISOR"
0x113cc4f0    "CMIC_TIMESYNC_GPIO_4_CTRL"
0x113cc50c    "CMIC_TIMESYNC_GPIO_4_OUTPUT_ENABLE"
0x113cc530    "CMIC_TIMESYNC_GPIO_4_UP_EVENT_CTRL"
0x113cc554    "CMIC_TIMESYNC_GPIO_4_DOWN_EVENT_CTRL"
0x113cc57c    "CMIC_TIMESYNC_GPIO_4_PHASE_ADJUST_LOWER"
0x113cc5a4    "CMIC_TIMESYNC_GPIO_4_PHASE_ADJUST_UPPER"
0x113cc5cc    "CMIC_TIMESYNC_GPIO_4_INPUT_DIVISOR"
0x113cc5f0    "CMIC_TIMESYNC_GPIO_5_CTRL"
0x113cc60c    "CMIC_TIMESYNC_GPIO_5_OUTPUT_ENABLE"
0x113cc630    "CMIC_TIMESYNC_GPIO_5_UP_EVENT_CTRL"
0x113cc654    "CMIC_TIMESYNC_GPIO_5_DOWN_EVENT_CTRL"
0x113cc67c    "CMIC_TIMESYNC_GPIO_5_PHASE_ADJUST_LOWER"
0x113cc6a4    "CMIC_TIMESYNC_GPIO_5_PHASE_ADJUST_UPPER"
0x113cc6cc    "CMIC_TIMESYNC_GPIO_5_INPUT_DIVISOR"
0x113cc6f0    "CMIC_TIMESYNC_SYNCE_CLK1_COUNT_CTRL"
0x113cc714    "CMIC_TIMESYNC_SYNCE_CLK2_COUNT_CTRL"
0x113cc738    "CMIC_TIMESYNC_SYNCE_CLK3_COUNT_CTRL"
0x113cc75c    "CMIC_TIMESYNC_SYNCE_CLK4_COUNT_CTRL"
0x113cc780    "CMIC_TIMESYNC_SYNCE_CLK5_COUNT_CTRL"
0x113cc7a4    "CMIC_BROADSYNC_REF_CLK_GEN_CTRL"
0x113cc7c4    "CMIC_BS0_CONFIG"
0x113cc7d4    "CMIC_BS0_CLK_CTRL"
0x113cc7e8    "CMIC_BS0_HEARTBEAT_CTRL"
0x113cc800    "CMIC_BS0_HEARTBEAT_UP_DURATION"
0x113cc820    "CMIC_BS0_HEARTBEAT_DOWN_DURATION"
0x113cc844    "CMIC_BS0_OUTPUT_TIME_0"
0x113cc85c    "CMIC_BS0_OUTPUT_TIME_1"
0x113cc874    "CMIC_BS0_OUTPUT_TIME_2"
0x113cc88c    "CMIC_BS0_INPUT_TIME_0"
0x113cc8a4    "CMIC_BS0_INPUT_TIME_1"
0x113cc8bc    "CMIC_BS0_INPUT_TIME_2"
0x113cc8d4    "CMIC_BS0_INITIAL_CRC"
0x113cc8ec    "CMIC_BS1_CONFIG"
0x113cc8fc    "CMIC_BS1_CLK_CTRL"
0x113cc910    "CMIC_BS1_HEARTBEAT_CTRL"
0x113cc928    "CMIC_BS1_HEARTBEAT_UP_DURATION"
0x113cc948    "CMIC_BS1_HEARTBEAT_DOWN_DURATION"
0x113cc96c    "CMIC_BS1_OUTPUT_TIME_0"
0x113cc984    "CMIC_BS1_OUTPUT_TIME_1"
0x113cc99c    "CMIC_BS1_OUTPUT_TIME_2"
0x113cc9b4    "CMIC_BS1_INPUT_TIME_0"
0x113cc9cc    "CMIC_BS1_INPUT_TIME_1"
0x113cc9e4    "CMIC_BS1_INPUT_TIME_2"
0x113cc9fc    "CMIC_BS1_INITIAL_CRC"
0x113cca14    "CMIC_TIMESYNC_BROADSYNC0_CLK_COUNT_CTRL"
0x113cca3c    "CMIC_TIMESYNC_BROADSYNC1_CLK_COUNT_CTRL"
0x113cca64    "CMIC_TIMESYNC_TIME_CAPTURE_CONTROL"
0x113cca88    "CMIC_TIMESYNC_CAPTURE_STATUS_1"
0x113ccaa8    "CMIC_TIMESYNC_CAPTURE_STATUS_CLR_1"
0x113ccacc    "CMIC_TIMESYNC_INTERRUPT_ENABLE"
0x113ccaec    "CMIC_TIMESYNC_INTERRUPT_STATUS"
0x113ccb0c    "CMIC_TIMESYNC_INTERRUPT_CLR"
0x113ccb28    "CMIC_RATE_ADJUST_EXT_MDIO"
0x113ccb44    "CMIC_RATE_ADJUST"
0x113ccb58    "CMIC_RATE_ADJUST_INT_MDIO"
0x113ccb74    "CMIC_MIIM_SCAN_CTRL"
0x113ccb88    "CMIC_MIIM_SCAN_STATUS"
0x113ccba0    "CMIC_MIIM_AUTO_SCAN_ADDRESS"
0x113ccbbc    "CMIC_MIIM_PAUSE_MIIM_ADDRESS"
0x113ccbdc    "CMIC_MIIM_LINK_STATUS_0"
0x113ccbf4    "CMIC_MIIM_LINK_STATUS_1"
0x113ccc0c    "CMIC_MIIM_LINK_STATUS_2"
0x113ccc24    "CMIC_MIIM_RX_PAUSE_STATUS_0"
0x113ccc40    "CMIC_MIIM_RX_PAUSE_STATUS_1"
0x113ccc5c    "CMIC_MIIM_RX_PAUSE_STATUS_2"
0x113ccc78    "CMIC_MIIM_TX_PAUSE_STATUS_0"
0x113ccc94    "CMIC_MIIM_TX_PAUSE_STATUS_1"
0x113cccb0    "CMIC_MIIM_TX_PAUSE_STATUS_2"
